AggregationMethod,Date,Version,AirportName,PercentOfBaseline,Centroid,City,State,ISO_3166_2,Country,Geography
Daily,2020-07-22,1.0,"Miami International ",88,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-06-28,1.0,"Miami International ",66,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-07-30,1.0,"Miami International ",69,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-08-27,1.0,"Miami International ",78,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-09-01,1.0,"Miami International ",79,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-03-31,1.0,"Miami International ",68,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-04-10,1.0,"Miami International ",56,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-11-03,1.0,"Miami International ",67,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-04-29,1.0,"Miami International ",83,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-07-01,1.0,"Miami International ",86,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-08-21,1.0,"Miami International ",75,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-10-20,1.0,"Miami International ",85,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-10-31,1.0,"Miami International ",49,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-04-08,1.0,"Miami International ",64,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-07-16,1.0,"Miami International ",87,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-10-07,1.0,"Miami International ",71,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-06-19,1.0,"Miami International ",77,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-06-26,1.0,"Miami International ",85,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-09-25,1.0,"Miami International ",74,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-11-19,1.0,"Miami International ",83,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-04-13,1.0,"Miami International ",55,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-05-11,1.0,"Miami International ",64,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
Daily,2020-08-31,1.0,"Miami International ",69,POINT(-80.2887147460152 25.7957243107604),Miami Springs,Florida,US-FL,United States of America (the),"POLYGON((-80.3053593635559 25.8070775439338, -80.3053164482117 25.8030400985817, -80.3057241439819 25.8019969085203, -80.3067111968994 25.8008957534933, -80.3068399429321 25.7971865244469, -80.3081274032593 25.7972444820434, -80.308084487915 25.7893233478293, -80.3132343292236 25.7892267453653, -80.3143501281738 25.7901927664637, -80.3177189826965 25.7889562580475, -80.3191566467285 25.7879129440419, -80.3197360038757 25.7863093138772, -80.3195858001709 25.7849568378461, -80.3181910514832 25.7825030205296, -80.3118181228638 25.7825223421241, -80.3069257736206 25.7842419514275, -80.3026556968689 25.7847443044961, -80.2905106544495 25.7851886919754, -80.281240940094 25.7857683253156, -80.279438495636 25.7857876463781, -80.2743530273438 25.7848795530356, -80.2730870246887 25.7853432611431, -80.2703404426575 25.788540865608, -80.2646970748901 25.7937573162146, -80.2647185325623 25.8026923695815, -80.2646970748901 25.8080047846847, -80.2895879745483 25.807367307448, -80.2983427047729 25.8073286723537, -80.3006601333618 25.8070775439338, -80.3053593635559 25.8070775439338))"
